,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
59,agent5,11,-0.01,0.0,-0.5470376405065835,0.05,0.23,0.0,0.920078201591708
60,agent1,12,-0.04,0.0,-1.96,0.13,0.33,0.39591642696003326,1.6163374789453417
61,agent2,12,-0.02,0.0,-0.05,0.14,0.33,0.3966824157024321,-0.5141325617520953
62,agent3,12,-0.08,0.0,-0.03,0.03,0.24,0.4041902338824778,-0.39255653217264175
63,agent4,12,-0.03,0.0,-0.29,0.15,0.05,0.3876992043529447,-0.24833479296899397
64,agent5,12,-0.1,0.0,-0.98,0.01,0.19,0.39533396295948464,0.8183346620500676
65,agent1,13,-0.02,0.0,-0.93,0.04,0.22,0.31381982023755794,0.6849603412874571
66,agent2,13,-0.02,0.0,-0.04,0.02,0.22,0.31978717081335944,-0.34011848851039167
67,agent3,13,-0.04,0.0,-0.04,0.09,0.16,0.31465572855171947,-0.3703129072564724
68,agent4,13,-0.04,0.0,-0.99,0.04,0.03,0.3070774947502244,0.7259622138291356
69,agent5,13,-0.06,0.0,-0.44,0.1,0.13,0.3146982582795297,0.1623659057461192
70,agent1,14,-0.07,0.0,-1.09,0.02,0.05,0.538378476596111,0.6771317424859985
71,agent2,14,-0.07,0.0,-0.04,0.02,0.05,0.5431776783328335,-0.5618614533603858
72,agent3,14,-0.08,0.0,-0.05,0.04,0.04,0.5378679342761983,-0.5572713770616075
73,agent4,14,-0.1,0.0,-0.66,0.03,0.01,0.5318958038663795,0.1923446387642234
74,agent5,14,-0.02,0.0,-0.86,0.06,0.03,0.53859015036599,0.2392451504150749
75,agent1,15,-0.05,0.0,-0.07,0.07,0.01,0.2980875571559949,-0.2923879207301264
76,agent2,15,-0.09,0.0,-0.18,0.06,0.01,0.3183382284028589,-0.14069876002344242
77,agent3,15,-0.02,0.0,-0.05,0.08,0.01,0.32748022229462714,-0.3763705447757638
78,agent4,15,-0.01,0.0,-0.23,0.11,0.0,0.3031862384523497,-0.11597321596500786
79,agent5,15,0.0,0.0,-1.26,0.02,0.01,0.3326894532623714,1.0698688456968097
80,agent1,16,-0.08,0.0,-0.07,0.05,0.05,0.052724431818657005,0.045918947253430036
81,agent2,16,-0.05,0.0,-0.1,0.09,0.05,0.1531359374999497,-0.0866911469443814
82,agent3,16,-0.04,0.0,-0.07,0.02,0.04,0.23557968749999264,-0.1758389546139262
83,agent4,16,-0.08,0.0,-0.24,0.01,0.01,0.0,0.47748335751674226
84,agent5,16,-0.02000000004396818,-7.849720873309707e-12,-0.05,0.0,0.03,2.0013258776416243e-05,0.07415482789056417
85,agent1,17,-0.06,0.0,-0.07,0.08,0.0,0.07701963390763228,-0.01467876354007034
86,agent2,17,-0.07,0.0,-0.06,0.05,0.0,0.0916693942347812,-0.021007988760144286
87,agent3,17,-0.02,0.0,-0.08,0.03,0.0,0.22982325624552818,-0.16930267710085053
88,agent4,17,-0.07,0.0,-0.27,0.08,0.0,0.0,0.32677086030473923
89,agent5,17,-0.07,0.0,-0.04,0.02,0.0,0.151132782201212,-0.08472121723836153
90,agent1,18,-0.05,0.0,-0.25,0.06,0.0,0.0,0.06152809394132451
91,agent2,18,-0.07,0.0,-0.04,0.07,0.0,0.0,-0.150815138637279
92,agent3,18,-0.03,0.0,-0.04,0.03,0.0,0.0,-0.16270303522798396
93,agent4,18,-0.05,0.0,-0.39,0.07,0.0,0.0,0.21233590973621586
94,agent5,18,-0.06,0.0,-0.06,0.07,0.0,0.0,-0.12246549923275096
95,agent1,19,0.0,0.0,-0.1,0.05,0.0,0.0,-0.1322741097711297
96,agent2,19,-0.01,0.0,-0.07,0.07,0.0,0.0,-0.17264626160585816
97,agent3,19,-0.07,0.0,-0.27,0.03,0.0,0.0,0.17335562146006353
98,agent4,19,-0.09,0.0,-0.16,0.05,0.0,0.0,0.0350883752488936
99,agent5,19,-0.07,0.0,-0.13,0.06,0.0,0.0,-0.03460654607877651
100,agent1,20,-0.030000000000268257,-8.704148513061227e-14,-0.1700000000002792,0.0,0.0,0.5042222395458082,-0.5652626538443735
101,agent2,20,-0.08,0.0,-0.8,0.02,0.0,0.5042357762506114,0.22217484047593816
102,agent3,20,0.0,0.0,-1.3,0.06,0.0,0.5341850997240971,0.6841613945231988
103,agent4,20,-0.01,0.0,-0.25,0.09,0.0,0.47332812256614887,-0.5065365370528299
104,agent5,20,-0.07,0.0,-0.05,0.07,0.0,0.504063472605859,-0.7118517246336281
105,agent1,21,-0.08,0.0,-0.16,0.03,0.0,0.4176928880559547,-0.25556444582810706
106,agent2,21,-0.07,0.0,-0.73,0.08,0.0,0.4211483109214059,0.3901450001102478
107,agent3,21,-0.04,0.0,-0.71,0.01,0.0,0.44826612531051846,0.5024064805682372
108,agent4,21,-0.08,0.0,-0.26,0.01,0.0,0.43418004533767623,-0.14232578734154513
109,agent5,21,-0.09,0.0,-0.12,0.06,0.0,0.4288212409579494,-0.3430362354587229
110,agent1,22,-0.02,0.0,-0.1,0.07,0.0,0.1955843490424824,-0.15513765682123953
111,agent2,22,-0.07,0.0,-0.27,0.07,0.0,0.17380811763364123,0.1541217426686607
112,agent3,22,-0.05,0.0,-0.28,0.04,0.0,0.17175963680259176,0.2103753657289047
113,agent4,22,-0.06,0.0,-0.22,0.08,0.0,0.17179387192551837,0.08662514002050783
114,agent5,22,-0.06,0.0,-0.09,0.09,0.0,0.15711500704350229,-0.11467823496873256
115,agent1,23,-0.02,0.0,-0.13,0.03,0.0,0.09434511327611961,0.057245667513281834
116,agent2,23,-0.04,0.0,-0.11,0.06,0.0,0.08057649223301869,0.014753596025228542
117,agent3,23,-0.08,0.0,-0.21,0.04,0.0,0.08457096397534422,0.2401313167761252
118,agent4,23,-0.01,0.0,-0.08,0.06,0.0,0.09278794155207823,-0.05295473691908664
119,agent5,23,-0.01,0.0,-0.03,0.06,0.0,0.11765456855667766,-0.13645008714573814
