,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
76,agent2,15,-0.04,0.0,-0.09,0.02,0.11,0.0,0.11525205193215032
77,agent3,15,-0.05,0.0,-0.03,0.06,0.08,0.0,0.0036225741103273618
78,agent4,15,-0.04,0.0,-0.19,0.01,0.02,0.0,0.2254441727105044
79,agent5,15,-0.06,0.0,-0.08,0.06,0.06,0.0,0.07913082903101765
80,agent1,16,-0.03,0.0,-0.15,0.06,0.04,0.0,0.15306073815535515
81,agent2,16,-0.03,0.0,-0.07,0.04,0.04,0.05052266140739503,0.009157714535006245
82,agent3,16,-0.06,0.0,-0.04,0.06,0.03,0.0,0.05752594390370821
83,agent4,16,-0.07,0.0,-0.2,0.04,0.01,0.30927691082329933,-0.07976205449285276
84,agent5,16,-0.06,0.0,-0.05,0.06,0.03,0.0,0.06962189313556882
85,agent1,17,-0.04,0.0,-0.18,0.03,0.0,0.22237103523412444,-0.03094911505435185
86,agent2,17,-0.05,0.0,-0.11,0.03,0.0,0.2291138665552338,-0.11117285409299141
87,agent3,17,-0.04,0.0,-0.1,0.06,0.0,0.23895310201765602,-0.18511309616906724
88,agent4,17,-0.08,0.0,-0.28,0.06,0.0,0.23290555487548414,0.08861646919859713
89,agent5,17,-0.01,0.0,-0.5,0.06,0.0,0.2267455699467565,0.2579454128453053
90,agent1,18,-0.02,0.0,-0.07,0.04,0.0,0.37939707101029563,-0.5229581133110325
91,agent2,18,-0.09,0.0,-0.04,0.05,0.0,0.41622169436338113,-0.5371369337929544
92,agent3,18,-0.09,0.0,-0.06,0.04,0.0,0.3965151580097702,-0.4761824514471024
93,agent4,18,-0.06,0.0,-1.63,0.09,0.0,0.3762411617943091,1.2668829863188935
94,agent5,18,-0.02,0.0,-0.13,0.01,0.0,0.4117747407658733,-0.4576626748576673
95,agent1,19,-0.1,0.0,-0.08,0.02,0.0,0.7253072733499132,-0.9413108218961899
96,agent2,19,-0.07,0.0,-1.39,0.08,0.0,0.7087306911064148,2.0079648892002395
97,agent3,19,-0.01,0.0,-0.04,0.09,0.0,0.710211371863485,-1.1150372966280144
98,agent4,19,-0.07,0.0,-1.82,0.05,0.0,0.7124262724786752,1.101711172265393
99,agent5,19,-0.06,0.0,-0.19,0.02,0.0,0.7131797061752851,-0.8316652764486081
100,agent1,20,-0.06,0.0,-0.16,0.09,0.0,0.0,-0.08779129937465875
101,agent2,20,-0.09,0.0,-0.29,0.08,0.0,0.0,0.13772713600879358
102,agent3,20,-0.04,0.0,-0.04,0.01,0.0,0.0,-0.18154971864104819
103,agent4,20,-0.08,0.0,-0.29,0.08,0.0,0.0,0.11676265571834135
104,agent5,20,-0.07,0.0,-0.06,0.06,0.0,0.0,-0.1638431362083086
105,agent1,21,-0.08,0.0,-0.11,0.07,0.0,0.3776540857442966,-0.2925936610601393
106,agent2,21,-0.06,0.0,-1.31,0.09,0.0,0.3820038275455706,0.9820795644280579
107,agent3,21,-0.08,0.0,-0.12,0.04,0.0,0.3556788755323125,-0.24117525941614065
108,agent4,21,-0.1,0.0,-0.19,0.08,0.0,0.36560738717197433,-0.18722946237669455
109,agent5,21,-0.05,0.0,-0.08,0.07,0.0,0.3491287036121515,-0.32991909610830605
110,agent1,22,-0.1,0.0,-0.08,0.07,0.0,0.1485837167862002,-0.03097291524197844
111,agent2,22,-0.05,0.0,-0.22,0.06,0.0,0.12830834607466907,0.13702104492321698
112,agent3,22,-0.1,0.0,-0.18,0.07,0.0,0.1471185697355058,0.07709968099217124
113,agent4,22,-0.03,0.0,-0.19,0.09,0.0,0.1508970580303447,-0.002670976955002586
114,agent5,22,-0.04,0.0,-0.09,0.05,0.0,0.1651470795377729,-0.09487819090872995
115,agent1,23,0.0,0.0,-0.09,0.1,0.0,0.0,0.025917807596552912
116,agent2,23,-0.04,0.0,-0.04,0.05,0.0,0.42536233520507394,-0.4895699149141047
117,agent3,23,-0.06,0.0,-0.16,0.11,0.0,0.0,0.22215808433440276
118,agent4,23,-0.06,0.0,-0.2,0.04,0.0,0.0,0.2696705107464637
119,agent5,23,-0.05,0.0,-0.06,0.04,0.0,0.0,0.09506272676108173
