,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
26,agent2,5,-0.11851579119620424,0.0,-0.23,0.12,0.0,0.30783381929624365,-0.03342003960827099
27,agent3,5,-0.2718928571428572,0.0,-0.2,0.03,0.0,0.2984070984924382,0.1738463088721122
28,agent4,5,-0.09,0.0,-0.49,0.35,0.0,0.2914803054438395,0.17087949105261152
29,agent5,5,-0.24161686586985456,0.0,-0.04,0.12,0.0,0.29975198229747246,-0.10099756716721513
30,agent1,6,-0.28780986455405105,0.0,-1.16,0.06,0.07,0.5834013951582644,0.9578619776799926
31,agent2,6,-0.2219167594654792,0.0,-0.62,0.11,0.07,0.598627985827442,0.2624794475021994
32,agent3,6,-0.25489712948133597,0.0,-0.34,0.25,0.05,0.6170850366995437,-0.12571890150837675
33,agent4,6,-0.2572046109510092,0.0,-0.73,0.11,0.01,0.5987803758962997,0.4150122883871108
34,agent5,6,-0.09,0.0,-0.039132500000000014,0.23,0.04,0.6032898819127356,-0.6536301670214679
35,agent1,7,-0.09,0.0,-0.96,0.27,0.14,0.0,-0.7355968925913202
36,agent2,7,-0.1,0.0,-0.75,0.22,0.14,0.0,-0.8984558170741045
37,agent3,7,-0.05,0.0,-0.93,0.27,0.1,0.0,-0.725330000302654
38,agent4,7,-0.07,0.0,-1.49,0.23,0.02,0.0,0.08877614258475575
39,agent5,7,-0.08,0.0,-0.04,0.11,0.08,0.0,-1.6671834726975097
40,agent1,8,-0.06,0.0,-0.16,0.11,0.2,0.0,-0.036203680982799746
41,agent2,8,-0.05,0.0,-0.14,0.11,0.2,0.0,-0.07879382538517671
42,agent3,8,-0.03,0.0,-0.63,0.05,0.14,0.0,0.47421573325653565
43,agent4,8,-0.09,0.0,-0.59,0.09,0.03,0.0,0.6611210439743191
44,agent5,8,-0.06,0.0,-0.04,0.07,0.11,0.0,-0.1577134662261148
45,agent1,9,-0.05,0.0,-0.09,0.06,0.24,0.0,-0.4617679470206073
46,agent2,9,-0.07,0.0,-0.59,0.05,0.24,0.0,0.10791236558924949
47,agent3,9,-0.05,0.0,-0.22,0.04,0.17,0.0,-0.27276705466175283
48,agent4,9,-0.04,0.0,-1.46,0.1,0.03,0.0,1.8582681977382145
49,agent5,9,-0.01,0.0,-0.04,0.07,0.14,0.0,-0.5620031549017974
50,agent1,10,-0.05,0.0,-0.09,0.05,0.25,0.0,-0.6912961426457525
51,agent2,10,-0.09,0.0,-0.21,0.07,0.25,0.0,-0.46539246369869675
52,agent3,10,-0.02,0.0,-0.11,0.05,0.18,0.0,-0.6936342993342843
53,agent4,10,-0.03,0.0,-2.23,0.03,0.04,0.0,3.4604171743200567
54,agent5,10,-0.08,0.0,-0.04,0.01,0.14,0.0,-0.6810024844284683
55,agent1,11,-0.02,0.0,-0.08,0.04,0.25,0.4094173625312848,-0.49272167431727243
56,agent2,11,-0.04,0.0,-0.22,0.09,0.25,0.16096320160551525,-0.00637867499553324
57,agent3,11,-0.09,0.0,-0.78,0.02,0.18,0.0,0.9531969611712995
58,agent4,11,-0.01,0.0,-0.76,0.03,0.04,0.16259856884251955,0.8433346943877131
59,agent5,11,-0.06,0.0,-0.03,0.08,0.14,0.2315004117796472,-0.29852167403399266
60,agent1,12,-0.04,0.0,-0.08,0.03,0.21,0.0,0.10757023960437814
61,agent2,12,-0.08,0.0,-1.26,0.04,0.21,0.0,1.6238427315079698
62,agent3,12,-0.05,0.0,-0.05,0.09,0.15,0.0,0.03627584337615
63,agent4,12,-0.05,0.0,-0.16,0.02,0.03,0.0,0.252311295091684
64,agent5,12,-0.05,0.0,-0.04,0.06,0.12,0.8996416332266345,-1.286440729212646
65,agent1,13,-0.05,0.0,-1.38,0.04,0.16,0.2559690629261999,1.35355522210175
66,agent2,13,-0.04,0.0,-0.01,0.07,0.16,0.29574041220455055,-0.4291861490520185
67,agent3,13,-0.1,0.0,-0.05,0.04,0.11,0.254465654841618,-0.2526271217527989
68,agent4,13,-0.01,0.0,-0.46,0.04,0.02,0.3054643019079436,0.09551811138892466
69,agent5,13,-0.05,0.0,-0.03,0.05,0.09,0.28843187124800057,-0.365217981668046
70,agent1,14,-0.06,0.0,-0.94,0.05,0.09,0.4258204883517194,0.5474549670182657
71,agent2,14,-0.06,0.0,-0.19,0.04,0.09,0.4272349195740065,-0.35969278801578697
72,agent3,14,-0.05,0.0,-0.91,0.1,0.07,0.42655026559483655,0.4825102356585607
73,agent4,14,0.0,0.0,-0.35,0.02,0.01,0.4415934783572292,-0.18695641581831807
74,agent5,14,-0.1,0.0,-0.04,0.05,0.05,0.408948983850359,-0.4891410540797405
75,agent1,15,-0.04,0.0,-0.7,0.06,0.02,0.0,0.8238954711607596
76,agent2,15,-0.04,0.0,-0.33,0.07,0.02,0.3730401662257108,-0.1819752031734013
77,agent3,15,-0.05,0.0,-0.43,0.05,0.01,0.505120111520065,-0.21486111709600553
78,agent4,15,-0.07000000000026196,-7.815970093361102e-14,-0.4900000000002883,0.0,0.0,0.4794998579310037,-0.08630163078049549
79,agent5,15,-0.02,0.0,-0.04,0.1,0.01,0.5258801733734664,-0.7747612156435338
80,agent1,16,-0.06,0.0,-0.07,0.04,0.0,0.008103081817899455,0.0928653833750455
81,agent2,16,-0.08,0.0,-0.33,0.03,0.0,0.0,0.43257186807692605
82,agent3,16,-0.09,0.0,-0.09,0.06,0.0,0.0,0.1695028403616625
83,agent4,16,-0.07,0.0,-0.5,0.06,0.0,1.1568230570987554,-0.9882573845135358
84,agent5,16,-0.04,0.0,-0.04,0.02,0.0,0.0,0.07027202030652151
85,agent1,17,-0.06,0.0,-0.1,0.05,0.0,0.0,0.13659100698905602
86,agent2,17,-0.09,0.0,-0.31,0.09,0.0,0.0,0.4093621079176469
87,agent3,17,-0.06,0.0,-0.05,0.08,0.0,0.05867624753606357,-0.043867509783682514
88,agent4,17,-0.03,0.0,-0.5,0.08,0.0,0.0,0.5103420248672157
89,agent5,17,-0.05,0.0,-0.03,0.04,0.0,0.8845418283899775,-1.2248830100218977
90,agent1,18,-0.02,0.0,-0.11,0.07,0.0,0.0,-0.33428194434117353
91,agent2,18,-0.05,0.0,-0.37,0.08,0.0,0.0,-0.052951847287954545
92,agent3,18,-0.06,0.0,-0.14,0.06,0.0,0.0,-0.2567290801594878
93,agent4,18,-0.08,0.0,-0.63,0.03,0.0,0.0,0.3700074680468776
94,agent5,18,-0.05,0.0,-0.03,0.05,0.0,0.0,-0.38645821922389206
95,agent1,19,-0.04,0.0,-0.21,0.02,0.0,0.0,-0.49377947939025724
96,agent2,19,-0.09,0.0,-0.67,0.06,0.0,0.0,0.04471536769997442
97,agent3,19,-0.06,0.0,-0.18,0.07,0.0,0.0,-0.5462187603003859
98,agent4,19,-0.01,0.0,-0.74,0.07,0.0,0.0,0.10771711337421486
99,agent5,19,-0.09,0.0,-0.03,0.05,0.0,0.0,-0.6941491345324464
100,agent1,20,-0.05,0.0,-0.19,0.04,0.0,0.0,-0.5345445813332304
101,agent2,20,-0.01,0.0,-0.29,0.09,0.0,0.0,-0.4794718203307882
102,agent3,20,-0.07,0.0,-0.29,0.05,0.0,0.0,-0.28885017221372866
103,agent4,20,-0.01,0.0,-1.13,0.02,0.0,0.0,0.5804858588069928
104,agent5,20,-0.02,0.0,-0.04,0.09,0.0,0.0,-0.7650097325620855
105,agent1,21,-0.06,0.0,-0.12,0.05,0.0,0.4014400024413921,-0.3936907420182093
106,agent2,21,-0.06,0.0,-0.92,0.01,0.0,0.38860003662110754,0.6517619683987163
107,agent3,21,-0.01,0.0,-0.35,0.08,0.0,0.6967999938964329,-0.6539784473950606
108,agent4,21,-0.06,0.0,-0.45,0.01,0.0,0.0,0.6067477134942995
109,agent5,21,-0.03,0.0,-0.04,0.02,0.0,0.4574400024414615,-0.6073132304187594
110,agent1,22,-0.05,0.0,-0.1,0.05,0.0,0.0,0.12445442460894966
111,agent2,22,-0.01,0.0,-0.06,0.06,0.0,0.14940344696041774,-0.18820003149277306
112,agent3,22,-0.08,0.0,-0.2,0.01,0.0,0.1625231185913143,0.10198648259820838
113,agent4,22,-0.09,0.0,-0.59,0.05,0.0,0.7201421844482052,-0.26098229291347586
114,agent5,22,-0.02,0.0,-0.03,0.03,0.0,0.0,0.03530468163130644
115,agent1,23,-0.08,0.0,-0.09,0.06,0.0,0.0,0.056766968552660356
116,agent2,23,-0.03,0.0,-0.04,0.01,0.0,0.0,-0.02590002203694868
117,agent3,23,-0.05,0.0,-0.17,0.08,0.0,0.0,0.10438312884926326
118,agent4,23,-0.03,0.0,-0.09,0.1,0.0,0.0,-0.017995727864098872
119,agent5,23,-0.04,0.0,-0.03,0.02,0.0,0.0,-0.03456177523400808
