,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
50,agent1,10,-0.05,0.0,-0.07703095383807079,0.06,0.2,0.0,0.0944532293698277
51,agent2,10,-0.09,0.0,-0.42,0.02,0.2,0.0,0.5328812765908677
52,agent3,10,-0.07622762635014357,0.0,-0.047028453293767924,0.1,0.14,0.0,0.054940273458112726
53,agent4,10,-0.04,0.0,-0.1684337167726028,0.09,0.03,0.0,0.17242362659340388
54,agent5,10,-0.03,0.0,-0.05351491612559384,0.08,0.11,0.0,0.029726283245411586
55,agent1,11,-0.1,0.0,-0.13439964556225625,0.05,0.27,0.0,0.20788677611314693
56,agent2,11,-0.14122025384655007,0.0,-0.08,0.08,0.27,0.0,0.17760939620776453
57,agent3,11,-0.03,0.0,-0.05,0.07,0.2,0.0,0.02882801267788393
58,agent4,11,-0.07923108059328846,0.0,-0.2257574905107827,0.03,0.04,0.0,0.36025044809447404
59,agent5,11,-0.27131910107552526,0.0,-0.11,0.03,0.16,0.0,0.3926621723255015
60,agent1,12,-0.03,0.0,-0.13,0.09,0.26,0.10814421247202904,-0.0018278822450933374
61,agent2,12,-0.08,0.0,-0.62,0.15,0.26,0.11517803780679436,0.6110511654453599
62,agent3,12,-0.07,0.0,-0.04,0.03,0.18,0.10800075652762653,-0.029695317296071694
63,agent4,12,-0.05,0.0,-0.89,0.09,0.04,0.10732639613768624,0.9109386052548274
64,agent5,12,-0.1,0.0,-0.03,0.25,0.15,0.10151877580396951,-0.19152942043533083
65,agent1,13,-0.04,0.0,-0.07,0.04,0.2,0.5722158366811304,-0.6091567144868706
66,agent2,13,-0.1,0.0,-2.69,0.07,0.2,0.5846550647343851,2.5703830947287925
67,agent3,13,-0.07,0.0,-0.04,0.07,0.14,0.5718459871164484,-0.6324303828734423
68,agent4,13,-0.01,0.0,-0.3,0.04,0.03,0.5845416424267655,-0.37707030637449124
69,agent5,13,-0.07,0.0,-0.52,0.12,0.11,0.5770594542429295,0.017124763628739437
70,agent1,14,-0.06,0.0,-0.08,0.04,0.02,0.5104662544530657,-0.5058259054380901
71,agent2,14,-0.03,0.0,-2.15,0.11,0.02,0.5058567527323401,1.7160687140625406
72,agent3,14,-0.07,0.0,-0.05,0.07,0.01,0.5135183270585086,-0.5584245690165393
73,agent4,14,-0.05,0.0,-0.34,0.02,0.0,0.5050437705947227,-0.2008038063868971
74,agent5,14,-0.03,0.0,-0.05,0.06,0.01,0.5151352494301664,-0.584651224432915
75,agent1,15,-0.03,0.0,-0.63,0.06,0.02,0.24540498923541776,0.35536141973737195
76,agent2,15,-0.05,0.0,-0.45,0.03,0.02,0.2598353913299708,0.32603134047394317
77,agent3,15,-0.05,0.0,-0.03,0.08,0.02,0.24254218793979598,-0.267009109615623
78,agent4,15,-0.02,0.0,-0.18,0.05,0.0,0.24331247557846641,-0.09749457764145056
79,agent5,15,-0.05,0.0,-0.06,0.04,0.01,0.22891083014598518,-0.19178817441183055
80,agent1,16,-0.01,0.0,-0.16,0.03,0.01,0.11820924713116565,0.0167662069883251
81,agent2,16,-0.08,0.0,-0.2,0.04,0.01,0.18129785703567028,0.15676264147625424
82,agent3,16,0.0,0.0,-0.04,0.05,0.01,0.0,0.001755020720026354
83,agent4,16,-0.08,0.0,-0.12,0.01,0.0,0.12271330562571997,0.06865086112921778
84,agent5,16,-0.02,0.0,-0.1,0.04,0.01,0.1854745232201382,-0.11327075739174987
85,agent1,17,-0.04,0.0,-0.06,0.01,0.0,0.10451249999995242,-0.02502948612336486
86,agent2,17,-0.05,0.0,-0.04,0.09,0.0,0.0,0.022663361557245215
87,agent3,17,-0.04000000000227022,-2.2026824808563106e-13,-0.030000000001700833,0.0,0.0,0.03920882066886477,0.019749858141730775
88,agent4,17,-0.02,0.0,-0.15,0.09,0.0,0.04823750000001226,0.09085461072147832
89,agent5,17,-0.07,0.0,-0.07,0.03,0.0,0.15446936919408896,-0.05219683941370089
90,agent1,18,-0.05,0.0,-0.16,0.04,0.0,0.5922581979788087,-0.6796723387962402
91,agent2,18,-0.06,0.0,-1.58,0.05,0.0,0.5763243026744223,2.6908169415899987
92,agent3,18,-0.08,0.0,-0.03,0.03,0.0,0.5656890971081774,-0.790946274462458
93,agent4,18,0.0,0.0,-0.98,0.01,0.0,0.5914126685146306,0.4027889281205662
94,agent5,18,-0.02,0.0,-0.12,0.06,0.0,0.5644117884576171,-0.7844918589152804
95,agent1,19,-0.09,0.0,-0.09,0.05,0.0,0.0,-0.04876813169564756
96,agent2,19,-0.1,0.0,-0.05,0.06,0.0,0.0,-0.08778965103909649
97,agent3,19,-0.08,0.0,-0.04,0.08,0.0,0.0,-0.14417680006373124
98,agent4,19,-0.09,0.0,-0.25,0.01,0.0,0.0,0.30157489445337404
99,agent5,19,-0.03,0.0,-0.13,0.03,0.0,0.0,-0.05279191642668047
100,agent1,20,-0.01,0.0,-0.14,0.09,0.0,0.0,-0.054233578123144596
101,agent2,20,-0.04,0.0,-0.1,0.09,0.0,0.0,-0.05283962399555413
102,agent3,20,-0.03,0.0,-0.04,0.09,0.0,0.0,-0.13203469302977477
103,agent4,20,-0.04,0.0,-0.22,0.08,0.0,0.0,0.09435519366577697
104,agent5,20,-0.04,0.0,-0.25,0.03,0.0,0.0,0.15489460039784173
105,agent1,21,-0.09,0.0,-0.09,0.02,0.0,0.16285508232051868,-0.02311963283132539
106,agent2,21,-0.07,0.0,-0.23,0.05,0.0,0.16348461613318582,0.1914680411758971
107,agent3,21,-0.03,0.0,-0.03,0.03,0.0,0.1611762295317154,-0.15591205957378204
108,agent4,21,-0.02,0.0,-0.24,0.05,0.0,0.1598066040409583,0.046302538408586134
109,agent5,21,-0.05,0.0,-0.15,0.04,0.0,0.16282093532915087,0.027454645218867698
110,agent1,22,-0.04,0.0,-0.09,0.08,0.0,0.505035386615843,-0.537929474948194
111,agent2,22,-0.05,0.0,-1.97,0.07,0.0,0.5060222755558212,1.836464630494988
112,agent3,22,-0.05,0.0,-0.21,0.03,0.0,0.5118304268998428,-0.3371984153556626
113,agent4,22,-0.01,0.0,-0.25,0.02,0.0,0.5001524367220831,-0.34636455893969514
114,agent5,22,0.0,0.0,-0.09,0.04,0.0,0.4972214823352916,-0.548319498119759
115,agent1,23,-0.06,0.0,-0.1,0.04,0.0,0.12249127062461607,-0.012778292768359508
116,agent2,23,-0.06,0.0,-0.13,0.05,0.0,0.133619644118259,0.0027060478460084374
117,agent3,23,-0.02,0.0,-0.15,0.04,0.0,0.1479171726285121,0.006131132408024525
118,agent4,23,-0.09,0.0,-0.08,0.01,0.0,0.13514264820137606,0.01167084557624739
119,agent5,23,-0.07,0.0,-0.06,0.01,0.0,0.13071540302595153,-0.027935071605098942
