,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
40,agent1,8,-0.08,0.0,-0.6,0.08,0.33,0.6760121200140958,-0.3484923716585415
41,agent2,8,-0.09,0.0,-1.79,0.12,0.33,0.6758589538072022,0.8759036630311008
42,agent3,8,-0.03,0.0,-0.44,0.08,0.05,0.6763540747928425,-0.5574992448643404
43,agent4,8,-0.03,0.0,-1.17,0.06,0.24,0.6752660636716484,0.2237192676393075
44,agent5,8,-0.08,0.0,-0.65,0.1,0.19,0.6763575452714943,-0.2941514770145438
45,agent1,9,-0.09,0.0,-0.39,0.09,0.38,0.390590999135607,-0.10562719698648992
46,agent2,9,-0.08,0.0,-0.02,0.1,0.38,0.3900623495089056,-0.5746362817938384
47,agent3,9,-0.03,0.0,-1.06,0.04,0.05,0.39008918549037663,0.6589403492613781
48,agent4,9,-0.06,0.0,-1.75,0.03,0.27,0.3900397015221523,1.6228766572040063
49,agent5,9,-0.09,0.0,-0.04,0.1,0.22,0.3893266414412253,-0.5385548568445284
50,agent1,10,-0.10970124587565898,0.0,-0.14,0.08,0.4,0.0,0.20357800563351997
51,agent2,10,-0.02,0.0,-0.3,0.07,0.4,0.0,0.3771194221981967
52,agent3,10,-0.1,0.0,-0.751951180762558,0.03,0.06,0.0,0.8960545335955665
53,agent4,10,-0.07,0.0,-0.11,0.06,0.29,0.0,0.1579922107223171
54,agent5,10,-0.08,0.0,-0.04,0.09,0.23,0.0,0.05574028622996996
55,agent1,11,-0.05,0.0,-0.1,0.11,0.4,0.6469518753407253,-0.7118059417511208
56,agent2,11,-0.07,0.0,-1.24,0.03,0.4,0.645576866112604,1.5034021195573994
57,agent3,11,-0.01,0.0,-1.55,0.1,0.06,0.6455874273085015,1.322599322857653
58,agent4,11,-0.02,0.0,-1.17,0.06,0.28,0.6458995728854824,0.5563516294494981
59,agent5,11,-0.03,0.0,-0.74,0.08,0.23,0.6458718483901679,0.06256074970421563
60,agent1,12,-0.04,0.0,-0.06,0.05,0.37,1.096097879410394,-1.2710366195047873
61,agent2,12,-0.01,0.0,-2.49,0.07,0.37,1.0945507807923607,3.133771502693877
62,agent3,12,-0.03,0.0,-2.44,0.01,0.05,1.0972113733511526,1.6694907505392702
63,agent4,12,-0.09,0.0,-0.64,0.03,0.26,1.0952286527350208,-0.43710432160160806
64,agent5,12,-0.06,0.0,-1.06,0.02,0.21,1.0969288721425228,0.18498255482976578
65,agent1,13,-0.07,0.0,-0.07,0.05,0.31,0.20229300017615215,-0.13720584286583842
66,agent2,13,-0.02,0.0,-1.08,0.01,0.31,0.20205892879625587,1.1385886891023906
67,agent3,13,-0.01,0.0,-0.48,0.03,0.04,0.20187212759931084,0.29354551864143047
68,agent4,13,-0.1,0.0,-0.34,0.09,0.22,0.20210270408543746,0.1608486338631251
69,agent5,13,-0.08,0.0,-0.07,0.07,0.18,0.2016889575647261,-0.12117509309963592
70,agent1,14,-0.01,0.0,-0.15,0.06,0.22,0.1220554121242792,-0.017493684366206186
71,agent2,14,-0.09,0.0,-0.04,0.02,0.22,0.12286634252813812,-0.028618133713309235
72,agent3,14,-0.08,0.0,-0.05,0.01,0.03,0.12201303820911868,-0.015129434766386628
73,agent4,14,-0.01,0.0,-1.06,0.09,0.16,0.12175397345589742,1.0474122428146169
74,agent5,14,-0.03,0.0,-0.11,0.08,0.13,0.12114233507265057,-0.05197056793234944
75,agent1,15,-0.07,0.0,-0.06,0.02,0.14,0.048082427987512236,0.06482891830688543
76,agent2,15,-0.09,0.0,-0.05,0.08,0.14,0.04828995282570739,0.03432954425788995
77,agent3,15,-0.09,0.0,-0.04,0.07,0.02,0.04829271202178875,0.032412424936775174
78,agent4,15,-0.05,0.0,-0.26,0.02,0.1,0.04770300595100267,0.3049281958519675
79,agent5,15,-0.08,0.0,-0.15,0.03,0.08,0.04799399603016635,0.18826444629346073
80,agent1,16,-0.01,0.0,-0.06,0.07,0.05,0.018278706391383313,0.0005117085624084527
81,agent2,16,-0.07,0.0,-0.11,0.1,0.05,0.01762894847787446,0.12599881554131767
82,agent3,16,-0.06,0.0,-0.04,0.09,0.01,0.01759848854728952,0.024566143479976
83,agent4,16,-0.05,0.0,-0.16,0.05,0.04,0.0182461745067444,0.17296810876142477
84,agent5,16,-0.06,0.0,-0.04,0.08,0.03,0.01824253209386223,0.023068396243811295
85,agent1,17,-0.1,0.0,-0.09,0.01,0.0,0.15412501350732144,0.019008091580341856
86,agent2,17,-0.05,0.0,-0.06,0.07,0.0,0.15480908744032348,-0.12811499945640809
87,agent3,17,0.0,0.0,-0.36,0.06,0.0,0.15331800852416738,0.21552236035424907
88,agent4,17,-0.03,0.0,-0.21,0.05,0.0,0.15392960958986746,0.16458795151849487
89,agent5,17,-0.05,0.0,-0.06,0.05,0.0,0.15373296584838167,-0.11379892600377726
90,agent1,18,-0.05,0.0,-0.14,0.09,0.0,0.19398678514300555,-0.11798577372643403
91,agent2,18,-0.01,0.0,-0.15,0.05,0.0,0.19397303705931085,-0.16659673105460557
92,agent3,18,-0.02,0.0,-0.51,0.01,0.0,0.19470206306012008,0.45270564255699536
93,agent4,18,0.0,0.0,-0.15,0.03,0.0,0.19391468516540142,-0.14626672870925986
94,agent5,18,-0.08,0.0,-0.1,0.06,0.0,0.19334084032310228,-0.1454655639629539
95,agent1,19,-0.04,0.0,-0.06,0.05,0.0,0.25002487799444595,-0.3150140873887298
96,agent2,19,-0.09,0.0,-0.23,0.01,0.0,0.24994661619856748,0.028298623333483652
97,agent3,19,0.0,0.0,-0.1,0.02,0.0,0.24998901765650153,-0.2812129321203232
98,agent4,19,-0.09000000002718811,-8.977707466328866e-12,-0.6100000000284077,0.0,0.0,0.24992634528620458,0.4620770228574166
99,agent5,19,-0.06,0.0,-0.13,0.08,0.0,0.2500507979223552,-0.23428012006708973
100,agent1,20,-0.02,0.0,-0.08,0.04,0.0,0.342250211024454,-0.4439096431047063
101,agent2,20,-0.08,0.0,-1.15,0.09,0.0,0.34173236709597654,0.9666132495112789
102,agent3,20,-0.05000000000883209,-3.3146818623208674e-12,-0.08000000000574525,0.0,0.0,0.3425025360849264,-0.37978476439352493
103,agent4,20,-0.02,0.0,-0.35,0.08,0.0,0.341858040459446,-0.1299840653177311
104,agent5,20,-0.07,0.0,-0.07,0.05,0.0,0.341557195970175,-0.41257073742924916
105,agent1,21,-0.09,0.0,-0.14,0.03,0.0,0.17993646555452947,0.023748656480715134
106,agent2,21,0.0,0.0,-0.18,0.07,0.0,0.1790293331366956,-0.043109686799078825
107,agent3,21,-0.1,0.0,-0.18,0.05,0.0,0.17995591452531112,0.0605199170361134
108,agent4,21,0.0,0.0,-0.32,0.03,0.0,0.18019782117898459,0.0982762676646331
109,agent5,21,-0.07,0.0,-0.07,0.07,0.0,0.180674973055451,-0.11344011017373369
110,agent1,22,-0.04,0.0,-0.12,0.09,0.0,0.16174982461609763,-0.07897189389371767
111,agent2,22,-0.02,0.0,-0.28,0.01,0.0,0.16150488561799894,0.12752512737736899
112,agent3,22,-0.09,0.0,-0.15,0.09,0.0,0.16175052895279263,0.009543976994176908
113,agent4,22,-0.03000000000041103,-1.3677947663381929e-13,-0.18000000000062968,0.0,0.0,0.1621045044504174,0.024974312206820518
114,agent5,22,-0.06,0.0,-0.1,0.07,0.0,0.16296367980312024,-0.0802208800769631
115,agent1,23,-0.08,0.0,-0.06,0.04,0.0,0.08970490824158758,0.016522743490446645
116,agent2,23,-0.02,0.0,-0.15,0.02,0.0,0.09135542286174539,0.07116610541072796
117,agent3,23,-0.01,0.0,-0.19,0.1,0.0,0.08993371698389685,0.06676696814899438
118,agent4,23,-0.05,0.0,-0.09,0.03,0.0,0.08972330518066984,0.02334376786590413
119,agent5,23,-0.01,0.0,-0.04,0.06,0.0,0.08946460836000523,-0.09896268049693446
