,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
36,agent2,7,-0.01,0.0,-1.36,0.56,0.18,0.2346869585837505,1.0704611292168211
37,agent3,7,-0.05,0.0,-0.37,0.43,0.03,0.23399637388298497,-0.20670462527906933
38,agent4,7,-0.01,0.0,-1.09,0.49,0.13,0.23322452705071084,1.1894326373211797
39,agent5,7,-0.05,0.0,-0.55,0.45,0.1,0.23399236149483077,-0.03570648304298213
40,agent1,8,-0.06,0.0,-0.36,0.12,0.21,0.32593039393569045,-0.1301276118234564
41,agent2,8,-0.08,0.0,-1.15,0.06,0.21,0.32497070996474986,0.8362467666544924
42,agent3,8,-0.09,0.0,-0.74,0.08,0.03,0.32587965794250406,0.44220334299858943
43,agent4,8,-0.06,0.0,-0.12,0.05,0.15,0.3274168898352524,-0.3361119425057437
44,agent5,8,-0.04,0.0,-0.03,0.07,0.12,0.3258125008247348,-0.4861976332815756
45,agent1,9,-0.05,0.0,-0.07,0.06,0.21,0.266792458564038,-0.32798204127858355
46,agent2,9,-0.02,0.0,-0.47,0.07,0.21,0.26864053117773035,0.19776877802542875
47,agent3,9,-0.05,0.0,-0.62,0.08,0.03,0.2684542995192933,0.3072675730677991
48,agent4,9,-0.01,0.0,-0.62,0.06,0.15,0.2684942292378386,0.25442736540814315
49,agent5,9,-0.09,0.0,-0.38,0.05,0.12,0.2677444546975186,0.08154844816561665
50,agent1,10,-0.06,0.0,-0.07,0.05,0.2,0.0,0.10196319887478589
51,agent2,10,-0.09127404014864944,0.0,-0.38,0.03,0.2,0.0,0.4855741088738042
52,agent3,10,-0.02,0.0,-0.04,0.05,0.03,0.0,0.02249503866351472
53,agent4,10,-0.02715234398264152,0.0,-0.16,0.01,0.14,0.0,0.20807991421291405
54,agent5,10,-0.02,0.0,-0.05,0.08,0.11,0.0,0.0186988784668686
55,agent1,11,0.0,0.0,-0.13577012097045868,0.07,0.27,0.0,0.13247547908273702
56,agent2,11,-0.20075043528009764,0.0,-0.08,0.09,0.27,0.0,0.225676846403133
57,agent3,11,-0.09,0.0,-0.05,0.03,0.04,0.0,0.12119959060814793
58,agent4,11,-0.1829724779893253,0.0,-0.23,0.03,0.2,0.0,0.4237873664984485
59,agent5,11,-0.12663379871866903,0.0,-0.11,0.03,0.16,0.0,0.23739905482196108
60,agent1,12,-0.06000000000247674,-3.659295089164516e-13,-0.13000000000272557,0.0,0.26,0.10697896968938206,0.11364173381339474
61,agent2,12,-0.04,0.0,-0.65,0.19,0.26,0.10559724429670761,0.7377725233575795
62,agent3,12,-0.06,0.0,-0.05,0.09,0.04,0.10618183012210392,-0.07556192097796642
63,agent4,12,-0.04,0.0,-0.84,0.17,0.18,0.10566443458020633,0.728335734811425
64,agent5,12,-0.09,0.0,-0.03,0.12,0.15,0.10563734883521997,-0.09088220666363869
65,agent1,13,-0.07,0.0,-0.07,0.06,0.2,0.5293705978977956,-0.5376056633622424
66,agent2,13,-0.04,0.0,-2.5,0.05,0.2,0.5302064686867068,2.1416450151744106
67,agent3,13,-0.03,0.0,-0.04,0.05,0.03,0.5302337016121514,-0.6106987832538946
68,agent4,13,-0.03,0.0,-0.31,0.05,0.14,0.5298742092689932,-0.2992487954755465
69,agent5,13,-0.05,0.0,-0.5,0.1,0.11,0.5300505756069981,-0.08936691984237338
70,agent1,14,-0.1,0.0,-0.08,0.06,0.02,0.5743878985801808,-0.5497282842166058
71,agent2,14,-0.07,0.0,-2.26,0.04,0.02,0.5736240663793466,2.4853555323206664
72,agent3,14,-0.06,0.0,-0.05,0.04,0.0,0.574143896558655,-0.6202312054460215
73,agent4,14,-0.08,0.0,-0.33,0.03,0.01,0.572772639143714,-0.27851989284050166
74,agent5,14,-0.06,0.0,-0.05,0.04,0.01,0.5750217299773301,-0.6183492425192785
75,agent1,15,-0.04,0.0,-0.64,0.11,0.02,0.23408805063890964,0.4444475798432081
76,agent2,15,-0.04,0.0,-0.44,0.07,0.02,0.23406708880237959,0.25126227556062786
77,agent3,15,-0.04,0.0,-0.04,0.06,0.0,0.23392201607925156,-0.2519865934322364
78,agent4,15,-0.09,0.0,-0.18,0.07,0.02,0.23293017258980736,0.05299742662327574
79,agent5,15,-0.04,0.0,-0.06,0.06,0.01,0.23496918276262238,-0.225696898834942
80,agent1,16,-0.07,0.0,-0.18,0.04,0.01,0.11093189592165564,0.10166092345024448
81,agent2,16,-0.04,0.0,-0.18,0.04,0.01,0.11273326189961475,0.07862716204689613
82,agent3,16,-0.08,0.0,-0.03,0.04,0.0,0.11188369006265583,-0.048266153480620175
83,agent4,16,-0.01,0.0,-0.13,0.1,0.01,0.11243328123128529,-0.02106432050818903
84,agent5,16,-0.04,0.0,-0.1,0.04,0.01,0.11196813601510958,-0.010108280507246124
85,agent1,17,-0.02,0.0,-0.06,0.06,0.0,0.06967370003537003,-0.038260746019030886
86,agent2,17,-0.03,0.0,-0.04,0.04,0.0,0.07043105296581001,-0.0399420628167789
87,agent3,17,-0.01,0.0,-0.04,0.07,0.0,0.06979224819329126,-0.08261683413266552
88,agent4,17,-0.1,0.0,-0.15,0.01,0.0,0.0694013237045856,0.19014303582003023
89,agent5,17,-0.07,0.0,-0.06,0.05,0.0,0.07052933397582083,0.013752615511656076
90,agent1,18,0.0,0.0,-0.16,0.03,0.0,0.5694963085616558,-0.7027598668410758
91,agent2,18,-0.05,0.0,-1.5,0.03,0.0,0.569830987291837,1.1008902619490624
92,agent3,18,-0.02,0.0,-0.03,0.02,0.0,0.5706042871178268,-0.8481450878955307
93,agent4,18,-0.1,0.0,-1.01,0.09,0.0,0.5699437557255562,0.5738120787417226
94,agent5,18,-0.1,0.0,-0.12,0.07,0.0,0.5700905848808125,-0.7022198212931741
95,agent1,19,-0.060000000000418385,-1.474376176702208e-13,-0.1,0.0,0.0,0.12642325066975402,-0.02782115275512753
96,agent2,19,-0.02,0.0,-0.04,0.05,0.0,0.1275762904867591,-0.16963693372130004
97,agent3,19,-0.07,0.0,-0.04,0.02,0.0,0.12419969282386048,-0.09426226456142112
98,agent4,19,-0.09,0.0,-0.24,0.1,0.0,0.12579666612182805,0.09279712194672997
99,agent5,19,-0.09,0.0,-0.14,0.09,0.0,0.12574486260508116,-0.02027398217186235
100,agent1,20,-0.02,0.0,-0.13,0.06,0.0,0.1058511647968592,-0.041352167789251444
101,agent2,20,-0.03,0.0,-0.1,0.02,0.0,0.10588028620963152,-0.01606728310410603
102,agent3,20,-0.05,0.0,-0.03,0.06,0.0,0.10816808149811687,-0.12560764246788098
103,agent4,20,-0.01,0.0,-0.22,0.1,0.0,0.1049232465968786,0.05784215992386042
104,agent5,20,-0.03,0.0,-0.24,0.09,0.0,0.1050544427029052,0.05562448843160047
105,agent1,21,-0.04,0.0,-0.09,0.02,0.0,0.1717082403488192,-0.06842144145878241
106,agent2,21,-0.05,0.0,-0.23,0.03,0.0,0.17234262176102333,0.1285500835420507
107,agent3,21,-0.09,0.0,-0.03,0.05,0.0,0.1715972210787447,-0.11966808165641059
108,agent4,21,0.0,0.0,-0.24,0.01,0.0,0.17339815799921504,0.07294680350827334
109,agent5,21,-0.09,0.0,-0.15,0.04,0.0,0.1711913160168594,0.026487168167142937
110,agent1,22,-0.04,0.0,-0.09,0.03,0.0,0.5004773958642696,-0.4779795067987277
111,agent2,22,-0.03,0.0,-1.95,0.05,0.0,0.5010392924465161,1.7374592103324018
112,agent3,22,-0.04,0.0,-0.2,0.1,0.0,0.49960416635040933,-0.4022771097628529
113,agent4,22,-0.05000000037546082,-5.660716340116778e-11,-0.27000000013551717,0.0,0.0,0.4987433111854639,-0.24596466050015758
114,agent5,22,-0.01,0.0,-0.08,0.08,0.0,0.5002442256715683,-0.5817361255008091
115,agent1,23,-0.07,0.0,-0.11,0.04,0.0,0.13043842682479448,0.03143181793737683
116,agent2,23,-0.08,0.0,-0.13,0.03,0.0,0.12948322367077783,0.06580434845419728
117,agent3,23,-0.05,0.0,-0.14,0.03,0.0,0.12998757311259046,0.026732769909722426
118,agent4,23,-0.08,0.0,-0.08,0.05,0.0,0.12975025325646264,-0.017532252623786864
119,agent5,23,-0.02,0.0,-0.06,0.02,0.0,0.13025170061506353,-0.07876948396703956
