,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
22,agent3,4,-0.38247938543942483,0.0,-0.22,0.5,0.0,0.12657362654250487,0.27755416316111914
23,agent4,4,-0.5167888124439128,0.0,-0.09,0.32,0.0,0.12775738368808226,0.2554012594844161
24,agent5,4,-0.2620607685978116,0.0,-0.04,0.51,0.0,0.13043267730504934,-0.2092948165582862
25,agent1,5,-0.43546402435075465,0.0,-0.19,0.49,0.02,0.044570988622748386,0.2823300205227854
26,agent2,5,-0.24948571428571403,0.0,-0.13,0.39,0.02,0.04478756384999871,0.06945955045235994
27,agent3,5,-0.3744335591903675,0.0,-0.05,0.35,0.0,0.04274741041741159,0.13214159049454693
28,agent4,5,-0.3027802392556497,0.0,-0.11,0.54,0.02,0.04307355791179934,0.015626545735516695
29,agent5,5,-0.489087264061732,0.0,-0.04,0.31,0.01,0.045910015550635785,0.25718986322662646
30,agent1,6,-0.345244298865977,0.0,-0.8,0.46,0.18,0.44188946342538243,0.609423244106473
31,agent2,6,-0.5514399999999999,0.0,-1.02,0.24,0.18,0.4410572384968065,1.1985739762112015
32,agent3,6,-0.30152229348582027,0.0,-0.08,0.39,0.03,0.4388608665350541,-0.3362230400256207
33,agent4,6,-0.40149402390438277,0.0,-0.22,0.3,0.13,0.4418591854827789,-0.007421079928156549
34,agent5,6,-0.261766443481686,0.0,-0.71,0.48,0.1,0.4377224254108867,0.24305819270697612
35,agent1,7,-0.04,0.0,-0.12,0.34,0.23,0.18533003292811454,-0.3553490277658031
36,agent2,7,-0.07,0.0,-0.55,0.55,0.23,0.183851137422186,-0.02293617839030415
37,agent3,7,-0.03,0.0,-0.51,0.33,0.03,0.18328407300117033,0.16321171733521714
38,agent4,7,-0.02,0.0,-1.66,0.41,0.17,0.18289314690551156,1.3146232043197932
39,agent5,7,-0.05,0.0,-0.54,0.25,0.13,0.18452083606371622,0.2676326452568369
40,agent1,8,-0.01,0.0,-0.68,0.04,0.33,0.1340333580559817,0.6017937005780384
41,agent2,8,-0.01,0.0,-0.04,0.11,0.33,0.13401199445124107,-0.22851216331656388
42,agent3,8,-0.04,0.0,-0.16,0.03,0.05,0.13395872444380563,0.047047673667391814
43,agent4,8,-0.1,0.0,-0.66,0.03,0.24,0.13407164143485556,0.7297269701132633
44,agent5,8,-0.02,0.0,-0.37,0.07,0.19,0.1340881236264195,0.20283933380970906
45,agent1,9,0.0,0.0,-0.66,0.02,0.38,0.2000832706962568,0.45292502134281
46,agent2,9,-0.06,0.0,-0.07,0.01,0.38,0.20023799448561483,-0.16935931398984216
47,agent3,9,-0.02,0.0,-0.03,0.04,0.05,0.20006323556706038,-0.28665888165934045
48,agent4,9,-0.02,0.0,-1.09,0.09,0.27,0.1985451126172295,1.0273126089011386
49,agent5,9,-0.09,0.0,-0.44,0.02,0.22,0.20102799657932477,0.33449278237707303
50,agent1,10,-0.0700000000012504,-4.0323300254385686e-13,-0.190000000001249,0.0,0.4,0.08481304111171727,0.20246771732787272
51,agent2,10,-0.09,0.0,-0.11,0.05,0.4,0.08175257886181268,0.06599802193929916
52,agent3,10,-0.08,0.0,-0.19,0.02,0.06,0.08238032912797429,0.14502681449563035
53,agent4,10,-0.04,0.0,-0.97,0.03,0.29,0.08177286711065174,0.9314811285659977
54,agent5,10,-0.09,0.0,-0.15,0.09,0.23,0.07937448140711865,0.08646876130555797
55,agent1,11,-0.06011300846418658,0.0,-0.07799209334144414,0.07,0.4,0.0,0.10439649329553197
56,agent2,11,-0.3185518366192896,0.0,-0.1527946679688254,0.09,0.4,0.0,0.4597373953883284
57,agent3,11,-0.01,0.0,-0.05,0.08,0.06,0.0,-0.005735031209094632
58,agent4,11,-0.08893272229379788,0.0,-0.35,0.04,0.28,0.0,0.465744182885371
59,agent5,11,-0.05,0.0,-0.6,0.09,0.23,0.0,0.715025459871055
60,agent1,12,-0.04,0.0,-2.07,0.05,0.33,0.39406739613499653,3.1602571369130246
61,agent2,12,-0.06,0.0,-0.05,0.3,0.33,0.39424690759931147,-0.5826892537542765
62,agent3,12,-0.04,0.0,-0.03,0.01,0.05,0.3934681326057479,-0.4178149072080557
63,agent4,12,-0.01,0.0,-0.28,0.09,0.24,0.3943657727691853,-0.22511802552678206
64,agent5,12,-0.06,0.0,-0.97,0.05,0.19,0.39403690692040955,0.6288394245350328
65,agent1,13,-0.06,0.0,-0.95,0.05,0.22,0.3602963394000912,0.6373889817355876
66,agent2,13,-0.08,0.0,-0.03,0.08,0.22,0.3597576238075577,-0.3806577005095284
67,agent3,13,-0.09,0.0,-0.04,0.04,0.03,0.3602404505333664,-0.3327335770337593
68,agent4,13,-0.03,0.0,-1.03,0.01,0.16,0.35960480371803977,0.987811612637165
69,agent5,13,-0.06,0.0,-0.43,0.06,0.13,0.3602644493352955,0.059598680596777726
70,agent1,14,-0.06,0.0,-1.11,0.05,0.05,0.5142740601323512,0.7493208164656856
71,agent2,14,-0.08,0.0,-0.03,0.08,0.05,0.5136650115784519,-0.5732652797679011
72,agent3,14,-0.06,0.0,-0.05,0.08,0.01,0.5143101580548892,-0.562572416800067
73,agent4,14,-0.01,0.0,-0.7,0.03,0.04,0.5143219055769195,0.42943798227414687
74,agent5,14,-0.07,0.0,-0.88,0.06,0.03,0.513459493236428,0.5970663921032704
75,agent1,15,-0.1,0.0,-0.07,0.06,0.01,0.3457913386056138,-0.27999139692859126
76,agent2,15,-0.02,0.0,-0.18,0.08,0.01,0.3459191569315744,-0.2210474519768196
77,agent3,15,0.0,0.0,-0.05,0.07,0.0,0.346222897653401,-0.4246156868019183
78,agent4,15,-0.05,0.0,-0.23,0.01,0.01,0.34712848285932635,-0.055782143613676206
79,agent5,15,-0.02,0.0,-1.34,0.07,0.01,0.3448984824628794,2.775425447686544
80,agent1,16,-0.05,0.0,-0.07,0.1,0.05,0.0763855118479326,-0.04490887203308741
81,agent2,16,-0.05,0.0,-0.09,0.02,0.05,0.077972163603423,0.039390449464000055
82,agent3,16,-0.08000000004257513,-4.481748305806832e-12,-0.07000000003407524,0.0,0.01,0.07877773533929977,0.07432062026913064
83,agent4,16,-0.02,0.0,-0.23,0.04,0.04,0.07790550909347396,0.149743327789778
84,agent5,16,-0.04,0.0,-0.05,0.02,0.03,0.07863098884310732,-0.01582195846803954
85,agent1,17,-0.07,0.0,-0.07,0.06,0.0,0.07956150851985194,0.022736688119940972
86,agent2,17,-0.05,0.0,-0.05,0.05,0.0,0.08021930136063167,-0.022991868304832526
87,agent3,17,0.0,0.0,-0.08,0.08,0.0,0.07942870546985836,-0.06666479397845514
88,agent4,17,-0.02,0.0,-0.26,0.03,0.0,0.08042878675644494,0.2029628640809879
89,agent5,17,-0.02,0.0,-0.04,0.04,0.0,0.0802328468582193,-0.06507404311988735
90,agent1,18,-0.06,0.0,-0.24,0.07,0.0,0.1798029718394007,0.00696318780501784
91,agent2,18,-0.01,0.0,-0.03,0.05,0.0,0.18022711715251313,-0.2741408608960366
92,agent3,18,-0.07000000000059292,-2.0250467969162855e-13,-0.04000000000063786,0.0,0.0,0.17964634481414885,-0.16320082786981005
93,agent4,18,-0.05,0.0,-0.4,0.02,0.0,0.18076586592253946,0.22549929397749868
94,agent5,18,-0.09,0.0,-0.07,0.02,0.0,0.179842447929897,-0.12021005578293202
95,agent1,19,-0.07,0.0,-0.09,0.05,0.0,0.13914223053796343,-0.06996021104008643
96,agent2,19,-0.05,0.0,-0.07,0.01,0.0,0.13983747468711422,-0.08983809156163453
97,agent3,19,-0.02,0.0,-0.27,0.06,0.0,0.13896067193364223,0.15483593798489662
98,agent4,19,-0.07,0.0,-0.16,0.04,0.0,0.141460440363641,-0.007952880327825429
99,agent5,19,-0.02,0.0,-0.13,0.09,0.0,0.14025654521967712,-0.07880187076318804
100,agent1,20,-0.06,0.0,-0.18,0.08,0.0,0.4994489260186484,-0.5440495923058238
101,agent2,20,-0.08,0.0,-0.79,0.05,0.0,0.5002735152520061,0.15355776235552732
102,agent3,20,-0.09,0.0,-1.18,0.03,0.0,0.4999022155194813,0.6813605875788382
103,agent4,20,-0.08,0.0,-0.24,0.07,0.0,0.5001834661675458,-0.3727138487492592
104,agent5,20,-0.02,0.0,-0.04,0.03,0.0,0.5004090122391147,-0.7379165720812292
105,agent1,21,-0.08,0.0,-0.15,0.05,0.0,0.4020873977100274,-0.27863653499418833
106,agent2,21,-0.08,0.0,-0.72,0.08,0.0,0.40201460333157985,0.45262316616716325
107,agent3,21,-0.05,0.0,-0.72,0.08,0.0,0.401745433806344,0.3991645365581461
108,agent4,21,-0.07,0.0,-0.26,0.08,0.0,0.4022096790113392,-0.1500288152928713
109,agent5,21,-0.05,0.0,-0.13,0.01,0.0,0.40187263374019466,-0.2826722875982132
110,agent1,22,0.0,0.0,-0.1,0.09,0.0,0.15866043475729244,-0.128961269607652
111,agent2,22,-0.01,0.0,-0.27,0.08,0.0,0.158672144456346,0.08026083143572346
112,agent3,22,-0.07,0.0,-0.27,0.06,0.0,0.15705931017942035,0.1591590525928346
113,agent4,22,-0.04,0.0,-0.22,0.07,0.0,0.15788947459609096,0.0825419790584312
114,agent5,22,-0.08,0.0,-0.08,0.05,0.0,0.15778368031935003,-0.054070724600898054
115,agent1,23,-0.06000000000045347,-8.526512829121202e-14,-0.13000000000064152,0.0,0.0,0.13798252984184176,0.05815227324311954
116,agent2,23,-0.07,0.0,-0.11,0.01,0.0,0.1379681991303505,0.022135243506168172
117,agent3,23,-0.02,0.0,-0.21,0.06,0.0,0.13790581127466545,0.09710972884548336
118,agent4,23,-0.07,0.0,-0.09,0.04,0.0,0.1380410219440194,-0.019910631768570917
119,agent5,23,-0.09,0.0,-0.03,0.08,0.0,0.13787843383455634,-0.09507500983426426
