,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
19,agent5,3,-0.02,0.0,-0.04,0.14,0.0,0.029705054143560672,-0.08268704766855618
20,agent1,4,-0.1,0.0,-0.12,0.06,0.0,0.3108523760165304,-0.14019104907218022
21,agent2,4,-0.3293238293238303,0.0,-0.14,0.06,0.0,0.3104014792631486,0.14619689197530072
22,agent3,4,-0.26091739082609255,0.0,-0.1491325,0.04,0.0,0.33149544755006377,0.10991550957795657
23,agent4,4,-0.29841072308210886,0.0,-0.35,0.23,0.0,0.3031781800937783,0.2506146292102981
24,agent5,4,-0.18768542386070777,0.0,-0.039132500000000014,0.03,0.0,0.2986955984913427,-0.09234979422504337
25,agent1,5,-0.32188981526892335,0.0,-0.15,0.1,0.0,0.10848551398337086,0.3302142983012131
26,agent2,5,-0.196029575061615,0.0,-0.1,0.31,0.0,0.06436708430170454,0.019962190039850447
27,agent3,5,-0.09,0.0,-0.2,0.25,0.0,0.0659262628087065,0.052278293430792655
28,agent4,5,-0.04439879917838605,0.0,-0.32,0.3,0.0,0.07956950170357732,0.16973562639033762
29,agent5,5,-0.076863950807072,0.0,-0.04,0.18,0.0,0.08110194540553378,-0.10078370061646738
30,agent1,6,-0.16929521931986252,0.0,-1.13,0.32,0.06,0.5822642823203572,0.639864046385015
31,agent2,6,-0.07,0.0,-0.8147959260203701,0.22,0.06,0.5709555764250214,0.38882886339999745
32,agent3,6,-0.05225038799793124,0.0,-0.798265,0.09,0.04,0.5617855958570875,0.8619733331996248
33,agent4,6,-0.36768511561899997,0.0,-0.19,0.05,0.01,0.5504512546366569,-0.003235212053579878
34,agent5,6,-0.16253735295230237,0.0,-0.03730600000000002,0.08,0.03,0.5667835922949849,-0.4287645302104104
35,agent1,7,-0.09,0.0,-0.7,0.17,0.13,0.0,0.549936262185735
36,agent2,7,-0.04,0.0,-0.08,0.07,0.13,0.0,-0.24063098182103596
37,agent3,7,-0.04,0.0,-0.1,0.06,0.09,0.0,-0.21584763876760316
38,agent4,7,-0.02,0.0,-1.12,0.35,0.02,0.0,0.7952785512174323
39,agent5,7,-0.02,0.0,-0.04,0.16,0.07,0.0,-0.3784683589991971
40,agent1,8,-0.03,0.0,-1.44,0.1,0.19,0.0,0.007155533438598649
41,agent2,8,-0.08,0.0,-0.65,0.03,0.19,0.0,-0.46642488591293396
42,agent3,8,-0.09,0.0,-0.03,0.04,0.14,0.0,-1.3871540368835547
43,agent4,8,0.0,0.0,-1.19,0.05,0.03,0.0,-0.24665574074496166
44,agent5,8,-0.09,0.0,-0.04,0.02,0.11,0.0,-1.359637530600358
45,agent1,9,0.0,0.0,-0.76,0.03,0.21,0.0,0.6976461211061884
46,agent2,9,-0.01,0.0,-0.07,0.09,0.21,0.0,-0.2261758102119913
47,agent3,9,-0.08,0.0,-0.03,0.09,0.15,0.0,-0.2114594725159701
48,agent4,9,-0.09000000077854786,-2.672351229193737e-10,-0.7000000002447877,0.0,0.03,1.9564529452086646e-10,0.7061241415220876
49,agent5,9,-0.08,0.0,-0.04,0.08,0.12,0.0,-0.1807280497530979
50,agent1,10,-0.030000000233217472,-6.609823799408332e-11,-0.20000000019157388,0.0,0.25,4.949046087531837e-11,-0.01141986655806504
51,agent2,10,-0.04,0.0,-0.1,0.01,0.25,0.0,-0.11317023260083514
52,agent3,10,-0.07,0.0,-0.03,0.07,0.18,0.0,-0.20894212555029246
53,agent4,10,-0.03,0.0,-1.41,0.08,0.04,0.0,1.3302723748943803
54,agent5,10,-0.03,0.0,-0.03,0.08,0.14,0.0,-0.2590958861156524
55,agent1,11,-0.07,0.0,-0.79,0.03,0.24,0.0,1.0733235536647818
56,agent2,11,-0.05,0.0,-0.12,0.03,0.24,0.25643972412024996,-0.22901955574301724
57,agent3,11,-0.09,0.0,-0.03,0.08,0.17,1.2138223754883128,-1.698879263279462
58,agent4,11,-0.03,0.0,-1.53,0.04,0.03,0.0,1.6417238511301118
59,agent5,11,-0.02,0.0,-0.04,0.04,0.14,0.260974414060975,-0.35908504580290346
60,agent1,12,-0.08,0.0,-0.68,0.07,0.21,0.0,0.7942527260301794
61,agent2,12,-0.04,0.0,-0.21,0.05,0.21,0.12362246092645246,0.04171690553703808
62,agent3,12,-0.07,0.0,-0.03,0.09,0.15,0.0,0.04220943667139057
63,agent4,12,-0.03,0.0,-1.39,0.03,0.03,0.5243541211430833,0.9375334047542833
64,agent5,12,-0.02,0.0,-0.04,0.02,0.12,0.9644224609186481,-1.3441451837167873
65,agent1,13,-0.09,0.0,-0.13,0.08,0.16,0.30904001514213464,-0.2726333325280985
66,agent2,13,-0.09,0.0,-0.28,0.05,0.16,0.3114151351475368,-0.06064836878266547
67,agent3,13,-0.06,0.0,-0.23,0.06,0.11,0.30979405262498083,-0.11508733740515892
68,agent4,13,-0.1,0.0,-1.24,0.03,0.02,0.3097592555180917,1.0342223279253324
69,agent5,13,-0.07,0.0,-0.04,0.02,0.09,0.3098216680289756,-0.35001099583284867
70,agent1,14,-0.06,0.0,-0.15,0.08,0.09,0.8427201187742472,-1.0391035928758154
71,agent2,14,-0.08,0.0,-0.36,0.09,0.09,0.0,0.4841002952873206
72,agent3,14,-0.03,0.0,-0.72,0.07,0.06,0.0,0.8044518107832965
73,agent4,14,-0.1,0.0,-0.15,0.09,0.01,0.0,0.2336183878139987
74,agent5,14,-0.08,0.0,-0.04,0.07,0.05,0.23150018614475076,-0.2650121842856866
75,agent1,15,-0.05,0.0,-0.11,0.07,0.02,0.8257767663590732,-1.0884941259636676
76,agent2,15,-0.04,0.0,-0.37,0.07,0.02,0.0,0.4188047934418671
77,agent3,15,-0.06,0.0,-0.03,0.03,0.01,0.0,0.07822763903529253
78,agent4,15,-0.03,0.0,-0.45,0.11,0.0,0.0,0.4981359128382892
79,agent5,15,-0.06,0.0,-0.04,0.08,0.01,0.0,0.054071138213064154
80,agent1,16,-0.03,0.0,-0.09,0.04,0.0,0.0,0.00830955993641044
81,agent2,16,-0.09,0.0,-0.04,0.04,0.0,0.0,0.007188582139657989
82,agent3,16,-0.1,0.0,-0.03,0.06,0.0,0.0,-0.006343576613302215
83,agent4,16,-0.03,0.0,-0.17,0.03,0.0,0.0,0.11435658054615064
84,agent5,16,-0.01,0.0,-0.04,0.06,0.0,0.0,-0.08994167887821813
85,agent1,17,0.0,0.0,-0.19,0.04,0.0,0.0935774075344119,0.06622064123371488
86,agent2,17,-0.03,0.0,-0.04,0.09,0.0,0.0,0.00972876740151692
87,agent3,17,-0.02,0.0,-0.47,0.09,0.0,0.0,0.6175641259422517
88,agent4,17,-0.08,0.0,-0.59,0.03,0.0,1.0575374075333637,-0.6969685765249685
89,agent5,17,-0.06,0.0,-0.04,0.01,0.0,0.11098090209861072,-0.07006904281192752
90,agent1,18,-5.362055244262365e-10,-2.6919622087007156e-10,-0.2500000000623165,0.0,0.0,4.6309145633522323e-10,-0.6346021550403558
91,agent2,18,-0.07,0.0,-0.93,0.04,0.0,0.0,0.17431259579629255
92,agent3,18,-0.02,0.0,-0.32,0.03,0.0,0.0,-0.4733918962478957
93,agent4,18,-0.02,0.0,-0.56,0.08,0.0,0.0,-0.27646900080955916
94,agent5,18,-0.04,0.0,-0.03,0.06,0.0,0.0,-0.884891737315362
95,agent1,19,-0.020000000483393565,-2.1086599133468553e-10,-0.10000000002228498,0.0,0.0,2.3702601258385805e-10,-0.4264418232554293
96,agent2,19,-0.09,0.0,-0.14,0.06,0.0,0.0,-0.3084240344787757
97,agent3,19,-0.07,0.0,-0.43,0.02,0.0,0.0,0.02773943160637371
98,agent4,19,-0.01,0.0,-0.66,0.02,0.0,0.0,0.14172763605925698
99,agent5,19,-0.06,0.0,-0.04,0.04,0.0,0.0,-0.4785424746473469
100,agent1,20,-0.05,0.0,-0.12,0.02,0.0,0.0,-0.46122554248689
101,agent2,20,-0.01,0.0,-0.13,0.09,0.0,0.0,-0.5261576408965722
102,agent3,20,-0.01,0.0,-0.58,0.06,0.0,0.0,-0.00010906540071559112
103,agent4,20,-0.03,0.0,-0.8,0.01,0.0,0.0,0.3740272777269018
104,agent5,20,-0.09,0.0,-0.03,0.06,0.0,0.0,-0.5522342970043931
105,agent1,21,-0.01,0.0,-0.26,0.05,0.0,0.38118373202334005,-0.24679571913288267
106,agent2,21,-0.08,0.0,-1.0,0.02,0.0,0.36620024173293375,0.6692474814599171
107,agent3,21,-0.01,0.0,-0.03,0.02,0.0,0.3842229763465732,-0.525238469909265
108,agent4,21,-0.01,0.0,-0.59,0.03,0.0,0.3669269701775907,0.2053459532096961
109,agent5,21,-0.02,0.0,-0.03,0.09,0.0,0.3314162820183109,-0.520008856689387
110,agent1,22,-0.02,0.0,-0.09,0.01,0.0,0.30472023134132653,-0.32054172345614557
111,agent2,22,-0.05,0.0,-0.06,0.07,0.0,0.11299978187338405,-0.10481440007886964
112,agent3,22,-0.07,0.0,-0.03,0.01,0.0,0.41205972733672097,-0.490648052671399
113,agent4,22,-0.05,0.0,-0.66,0.01,0.0,0.1999797710647505,0.5019665523508823
114,agent5,22,-0.07,0.0,-0.04,0.02,0.0,0.0,0.09873893145046972
115,agent1,23,-0.08,0.0,-0.09,0.02,0.0,0.0,0.009910761518075167
116,agent2,23,-0.09,0.0,-0.05,0.06,0.0,0.0,-0.060537982896588856
117,agent3,23,-0.06,0.0,-0.03,0.07,0.0,0.0,-0.1180958578304392
118,agent4,23,-0.09,0.0,-0.27,0.04,0.0,0.0,0.19296362564780378
119,agent5,23,-0.05,0.0,-0.04,0.07,0.0,0.0,-0.10754312660273384
