,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
47,agent3,9,-0.05,0.0,-0.03,0.04,0.16,0.0,0.04358152710664548
48,agent4,9,-0.02,0.0,-0.66,0.06,0.03,0.0,0.7775401168744697
49,agent5,9,-0.05,0.0,-0.06,0.01,0.13,0.0,0.10067011984813949
50,agent1,10,-0.02,0.0,-0.09,0.07,0.25,0.0,0.04686965439017052
51,agent2,10,-1.4425283190178106e-10,-5.496048061104375e-12,-0.1600000002675524,0.0,0.25,2.4179134747153414e-12,0.1579385209750359
52,agent3,10,-0.09,0.0,-0.03,0.06,0.18,0.0,0.06438466389230302
53,agent4,10,-0.07,0.0,-0.54,0.02,0.04,0.0,0.6919465049295017
54,agent5,10,-0.01,0.0,-0.13,0.04,0.14,0.0,0.15100133998344145
55,agent1,11,-0.02,0.0,-0.1,0.02,0.24,0.0,0.0511988269050444
56,agent2,11,-0.09000000009262943,-1.177369313154486e-11,-0.32000000001636486,0.0,0.24,5.696290690938824e-11,0.35502653035662984
57,agent3,11,-0.08,0.0,-0.03,0.09,0.17,0.0,-0.033942232289462415
58,agent4,11,-0.04,0.0,-0.46,0.07,0.03,0.0,0.530581132237925
59,agent5,11,-0.08,0.0,-0.13,0.01,0.14,0.0,0.14414169470133797
60,agent1,12,0.0,0.0,-0.24,0.02,0.21,0.0,0.07872591735114393
61,agent2,12,-0.09,0.0,-0.24,0.08,0.21,0.0,0.15208188489418853
62,agent3,12,-0.09,0.0,-0.03,0.07,0.15,0.0,-0.09450807259033081
63,agent4,12,-0.05,0.0,-0.79,0.05,0.03,0.0,0.7999133328740275
64,agent5,12,-0.09,0.0,-0.04,0.08,0.12,0.0,-0.1014298922915303
65,agent1,13,-0.03,0.0,-0.08,0.01,0.16,0.0,0.029209735631266276
66,agent2,13,-0.05,0.0,-0.28,0.09,0.16,0.0,0.23755411968526843
67,agent3,13,0.0,0.0,-0.03,0.09,0.11,0.0,-0.12675620422432043
68,agent4,13,-0.06,0.0,-0.62,0.05,0.02,0.0,0.8471800628068513
69,agent5,13,-0.08,0.0,-0.03,0.09,0.09,0.0,-0.05485369683245975
70,agent1,14,-0.01,0.0,-0.08,0.03,0.09,0.0,-0.08402236109391531
71,agent2,14,-0.03,0.0,-0.29,0.06,0.09,0.0,0.15089312512716752
72,agent3,14,-0.08,0.0,-0.06,0.01,0.06,0.0,-0.02357784251903991
73,agent4,14,-0.05,0.0,-0.49,0.06,0.01,0.0,0.7203212829739132
74,agent5,14,-0.02,0.0,-0.05,0.08,0.05,0.0,-0.1577667941336902
75,agent1,15,0.0,0.0,-0.21,0.01,0.02,0.28465379602939694,-0.17832809634245364
76,agent2,15,-0.09,0.0,-0.29,0.03,0.02,0.28540188652225484,0.02704406789877767
77,agent3,15,-0.01,0.0,-0.33,0.07,0.01,0.28386868197739035,-0.10553493863245866
78,agent4,15,-0.1,0.0,-0.45,0.05,0.0,0.2838428687085388,0.157785521429803
79,agent5,15,-0.05,0.0,-0.14,0.03,0.01,0.282383532362268,-0.1825670880970782
80,agent1,16,-0.10000000000581954,-1.4921397450962104e-12,-0.7100000000055251,0.0,0.0,0.2789201639880146,0.5278398930196004
81,agent2,16,-0.02,0.0,-0.05,0.08,0.0,0.25725896808033055,-0.36423277200105686
82,agent3,16,-0.03,0.0,-0.03,0.02,0.0,0.2580621936654692,-0.32847041079907713
83,agent4,16,-0.01,0.0,-0.43,0.09,0.0,0.23857958252317368,0.2741273992366114
84,agent5,16,-0.07,0.0,-0.07,0.04,0.0,0.2572044854506904,-0.2565983161726542
85,agent1,17,-0.03,0.0,-0.19,0.09,0.0,0.0,-0.006756503663291429
86,agent2,17,-0.04,0.0,-0.12,0.03,0.0,0.0,-0.05446280266028418
87,agent3,17,-0.05,0.0,-0.06,0.03,0.0,0.0,-0.10823049849160074
88,agent4,17,-0.05,0.0,-0.36,0.02,0.0,0.0,0.21438789116700796
89,agent5,17,-0.02,0.0,-0.05,0.07,0.0,0.0,-0.190903264426972
90,agent1,18,0.0,0.0,-0.34,0.04,0.0,0.0,-1.2767670766466988
91,agent2,18,-0.03,0.0,-1.53,0.04,0.0,0.0,0.228538766826353
92,agent3,18,-0.09,0.0,-0.13,0.05,0.0,0.0,-1.4639751882673344
93,agent4,18,-0.03,0.0,-0.89,0.04,0.0,0.0,-0.6990379489837922
94,agent5,18,-0.04,0.0,-0.07,0.03,0.0,0.0,-1.5890915884416383
95,agent1,19,-0.0900000002630934,-1.1575451708267792e-10,-0.20000000038611365,0.0,0.0,2.3255876664868434e-10,-0.7409421274840535
96,agent2,19,-0.05,0.0,-0.83,0.03,0.0,0.0,-0.06083529203983784
97,agent3,19,-0.09,0.0,-0.19,0.09,0.0,0.0,-0.8046169249011552
98,agent4,19,-0.04,0.0,-0.73,0.04,0.0,0.0,-0.10369660814407644
99,agent5,19,-0.05,0.0,-0.17,0.03,0.0,0.0,-0.8550522134986518
100,agent1,20,-0.04,0.0,-0.19,0.08,0.0,0.0,-0.4474599003543674
101,agent2,20,-0.02,0.0,-0.54,0.05,0.0,0.0,0.06951328633139758
102,agent3,20,0.0,0.0,-0.14,0.08,0.0,0.0,-0.5392807806159078
103,agent4,20,-0.08,0.0,-0.75,0.03,0.0,0.0,0.37121086318246066
104,agent5,20,-0.06,0.0,-0.13,0.05,0.0,0.0,-0.49832301035219184
105,agent1,21,-0.05,0.0,-0.31,0.04,0.0,0.0,0.4718578054920879
106,agent2,21,-0.1,0.0,-0.19,0.02,0.0,0.6103906721986427,-0.5913282775910678
107,agent3,21,-0.07,0.0,-0.03,0.01,0.0,0.0,0.1051871976852589
108,agent4,21,-0.06,0.0,-0.45,0.08,0.0,0.7725206293508509,-0.6116595435379517
109,agent5,21,-0.05,0.0,-0.53,0.06,0.0,0.24567067275699417,0.2158634609714924
110,agent1,22,-0.09,0.0,-0.15,0.05,0.0,0.0,0.07313707179666573
111,agent2,22,-0.06,0.0,-0.11,0.1,0.0,0.0,-0.027412847632284652
112,agent3,22,-0.03,0.0,-0.03,0.07,0.0,0.0,-0.13415889277884188
113,agent4,22,-0.09,0.0,-0.1,0.07,0.0,0.0,0.006787752910130376
114,agent5,22,-0.09,0.0,-0.15,0.05,0.0,0.0,0.07016494511420268
115,agent1,23,-0.02,0.0,-0.06,0.09,0.0,0.0,-0.05673235420373017
116,agent2,23,-0.06,0.0,-0.04,0.06,0.0,0.0,-0.009697581563480523
117,agent3,23,-0.1,0.0,-0.03,0.03,0.0,0.0,0.04234617813226264
118,agent4,23,-0.06,0.0,-0.15,0.08,0.0,0.0,0.1051633697576303
119,agent5,23,-0.06,0.0,-0.06,0.08,0.0,0.0,-0.008373368258947488
