,Agent#,Time Period,Battery Charge (kWh),Grid Export (kWh),Grid Household Load (kWh),Battery Discharge (kWh),Solar Output (kWh),Grid Import (kWh),Social Welfare (R)
32,agent3,6,-0.31500472507087596,0.0,-0.59,0.44,0.12,0.7537597773576781,-0.027475401752732165
33,agent4,6,-0.4009036240414903,0.0,-1.36,0.3,0.02,0.7473555845457176,1.0875976407313244
34,agent5,6,-0.3936914285714287,0.0,-0.13,0.29,0.1,0.748822008820419,-0.38033438225781946
35,agent1,7,-0.05,0.0,-0.16,0.41,0.26,0.2764954353032749,-0.4896939511969689
36,agent2,7,-0.01,0.0,-1.28,0.48,0.26,0.22825451680265574,0.9564802089481075
37,agent3,7,-0.06,0.0,-0.84,0.3,0.19,0.2515425998414152,0.5336571828219359
38,agent4,7,-0.06,0.0,-0.99,0.38,0.04,0.2515456892759921,0.8299749187699763
39,agent5,7,-0.02,0.0,-0.69,0.43,0.15,0.25210416763389626,0.4030404464682963
40,agent1,8,0.0,0.0,-0.33,0.1,0.33,0.20125992905956078,0.0972886643634614
41,agent2,8,-0.1,0.0,-0.37,0.02,0.33,0.31573022752226165,0.06713535935067816
42,agent3,8,-0.04,0.0,-0.52,0.07,0.23,0.46991009362929526,-0.13552109980157215
43,agent4,8,-0.04,0.0,-0.51,0.1,0.05,0.0929102223876207,0.4860406388272902
44,agent5,8,-0.05,0.0,-0.56,0.02,0.19,0.0,0.7337367675694546
45,agent1,9,-0.050000000494966335,-1.559605777856632e-10,-0.48000000013023864,0.0,0.38,2.405038362236637e-09,0.3594849565298284
46,agent2,9,-0.09,0.0,-0.41,0.1,0.38,0.0,0.6558283327489228
47,agent3,9,-0.09,0.0,-0.12,0.05,0.27,0.0,-0.017880874862204243
48,agent4,9,-0.05,0.0,-0.76,0.04,0.05,0.0,0.7953950263132624
49,agent5,9,-0.06,0.0,-0.22,0.05,0.21,0.0,0.04318816831072936
50,agent1,10,-0.08,0.0,-0.78,0.05,0.39,0.42760000319934843,0.26270904513745286
51,agent2,10,-0.03,0.0,-0.38,0.08,0.39,0.5943600049300435,-0.5068230976179774
52,agent3,10,-0.08,0.0,-0.05,0.08,0.28,0.0,0.08157831206235838
53,agent4,10,-0.01,0.0,-2.16,0.05,0.06,0.6984600014414086,1.534723024103147
54,agent5,10,0.0,0.0,-0.24,0.06,0.23,0.4329799979430893,-0.3913318664338505
55,agent1,11,-0.01,0.0,-0.61,0.08,0.39,0.15613086681187088,0.42192303090045163
56,agent2,11,-0.02,0.0,-0.08,0.04,0.39,0.16337164377867286,-0.12754387805583262
57,agent3,11,-0.02,0.0,-0.04,0.09,0.28,0.20745512928385024,-0.24181132651623483
58,agent4,11,-0.06,0.0,-0.37,0.01,0.06,0.1772532677002122,0.260680756945846
59,agent5,11,-0.08000000008933661,-1.0153655694011832e-11,-1.1500000000781512,0.0,0.22,0.1759426555880896,1.1966070754057363
60,agent1,12,-0.09,0.0,-0.09,0.01,0.19,0.0,0.17716242368272117
61,agent2,12,-0.09,0.0,-0.12,0.03,0.19,0.0,0.19161110743182833
62,agent3,12,-0.09,0.0,-0.03,0.02,0.14,0.0,0.08937375326102882
63,agent4,12,-0.07,0.0,-0.22,0.06,0.03,0.0,0.2630513126395547
64,agent5,12,-0.05,0.0,-0.13,0.08,0.11,0.0,0.1084406112969053
65,agent1,13,-0.09,0.0,-0.13,0.08,0.04,0.5144585747459128,-0.4509850887300854
66,agent2,13,-0.04,0.0,-0.65,0.08,0.04,0.5068919687168234,0.25965630852204163
67,agent3,13,-0.06,0.0,-0.37,0.09,0.03,0.5137663176052585,-0.17959702271390934
68,agent4,13,-0.02,0.0,-1.61,0.07,0.01,0.5219352251940077,1.3320832322089466
69,agent5,13,-0.07,0.0,-0.04,0.05,0.02,0.5129023006536437,-0.5519984045610891
70,agent1,14,-0.01,0.0,-0.07,0.09,0.08,0.6344878143657818,-0.7681940963188142
71,agent2,14,-0.04,0.0,-0.29,0.04,0.08,0.6313465276503791,-0.41595914487789143
72,agent3,14,-0.01,0.0,-0.69,0.05,0.06,0.6337220129310799,-0.017949132747449803
73,agent4,14,-0.08,0.0,-1.21,0.02,0.01,0.6344337784946641,0.902099995131175
74,agent5,14,-0.1,0.0,-1.21,0.06,0.05,0.6360634959473577,0.643095589188878
75,agent1,15,-0.01,0.0,-0.06,0.02,0.08,0.1053539256784719,-0.07808955426304932
76,agent2,15,-0.07,0.0,-0.19,0.04,0.08,0.1671323585967931,0.04232878884228777
77,agent3,15,-0.02,0.0,-0.03,0.02,0.05,0.0,0.044273671377582716
78,agent4,15,-0.08,0.0,-0.49,0.07,0.01,0.0,0.6622480824729284
79,agent5,15,-0.02,0.0,-0.09,0.1,0.04,0.28003295189750976,-0.2744338567282403
80,agent1,16,-0.05,0.0,-0.08,0.01,0.03,0.3332677890644719,-0.2664794662441614
81,agent2,16,-0.1,0.0,-0.11,0.07,0.03,0.32895969462124575,-0.22630992437830666
82,agent3,16,-0.07,0.0,-0.09,0.02,0.02,0.3280892774221521,-0.24296182822527165
83,agent4,16,-0.06,0.0,-0.47,0.09,0.0,0.31834014308110137,0.11204118834256832
84,agent5,16,-0.02,0.0,-0.91,0.03,0.02,0.3315029910358228,0.8017675995071736
85,agent1,17,-0.03,0.0,-0.15,0.05,0.0,0.17641817611792387,-0.007938767356871289
86,agent2,17,-0.04,0.0,-0.06,0.09,0.0,0.17636955459170545,-0.1750611220525329
87,agent3,17,-0.04,0.0,-0.1,0.07,0.0,0.18000170039892066,-0.11958028352045369
88,agent4,17,-0.02,0.0,-0.62,0.06,0.0,0.15981459159159783,0.5549421153098312
89,agent5,17,-0.04,0.0,-0.08,0.02,0.0,0.197333600534899,-0.11979724298516732
90,agent1,18,0.0,0.0,-0.08,0.03,0.0,0.0,-0.06616326562398814
91,agent2,18,-0.04,0.0,-0.1,0.05,0.0,0.0,-0.004052737037584048
92,agent3,18,0.0,0.0,-0.06,0.03,0.0,0.0,-0.09776579758189315
93,agent4,18,-0.08,0.0,-0.14,0.02,0.0,0.0,0.09958370418937072
94,agent5,18,-0.01,0.0,-0.19,0.04,0.0,0.0,0.07684165733086079
95,agent1,19,-0.030000000021449535,-6.981082378842984e-12,-0.06,0.0,0.0,0.8433890370173481,-1.2121463651755127
96,agent2,19,-0.01,0.0,-1.49,0.04,0.0,0.8260895712998204,0.4451069592390404
97,agent3,19,-0.1,0.0,-0.04,0.01,0.0,0.8493332626783455,-1.1718312335686778
98,agent4,19,-0.1,0.0,-2.31,0.07,0.0,0.8388733799409436,1.9378638992911523
99,agent5,19,-0.07,0.0,-0.11,0.01,0.0,0.8322440599441725,-1.105814519553024
100,agent1,20,-0.06,0.0,-0.09,0.03,0.0,0.5303588486551235,-0.6937555327846227
101,agent2,20,-0.05,0.0,-0.11,0.01,0.0,0.5612951258477882,-0.6998123982045731
102,agent3,20,-0.09,0.0,-0.05,0.09,0.0,0.5475660129539872,-0.7651717440396167
103,agent4,20,-0.01,0.0,-2.4,0.1,0.0,0.546102216322085,1.9723238379319672
104,agent5,20,-0.07,0.0,-0.1,0.07,0.0,0.5445103122764582,-0.7201352290160031
105,agent1,21,-0.01,0.0,-0.16,0.06,0.0,0.8399617515789558,-0.8753408547161767
106,agent2,21,-0.02,0.0,-1.46,0.05,0.0,0.8263783757164431,0.7726783327512446
107,agent3,21,-0.05,0.0,-0.11,0.09,0.0,0.8318677133022001,-0.8863032323173613
108,agent4,21,0.0,0.0,-2.52,0.02,0.0,0.8513033437943607,3.2258179425267626
109,agent5,21,-0.04,0.0,-0.11,0.06,0.0,0.8504379841550379,-0.9239943217951978
110,agent1,22,-0.08,0.0,-0.06,0.01,0.0,0.15978724053430693,-0.05751843621387681
111,agent2,22,-0.03,0.0,-0.35,0.02,0.0,0.2032509995181183,0.19009374725497996
112,agent3,22,-0.06,0.0,-0.11,0.06,0.0,0.16707488761674816,-0.06883174022944691
113,agent4,22,-0.05000000010479999,-1.9563017872314958e-11,-0.23000000015075592,0.0,0.0,0.18442512290803945,0.09693716395877822
114,agent5,22,-0.01,0.0,-0.07,0.05,0.0,0.19530415003639387,-0.18583761441817928
115,agent1,23,-0.04,0.0,-0.08,0.08,0.0,0.07964547186481315,-0.028051551824078074
116,agent2,23,-0.01,0.0,-0.12,0.03,0.0,0.12470616900258627,-0.026624661335297298
117,agent3,23,-0.06,0.0,-0.13,0.05,0.0,0.10292477271604417,0.04524826307287269
118,agent4,23,-0.06,0.0,-0.09,0.05,0.0,0.10376998467841447,0.016717543707991424
119,agent5,23,-0.1,0.0,-0.04,0.01,0.0,0.09892655695444053,0.021450312856691148
